Invoice_ID,Customer_ID,Invoice_Date,Due_Date,Payment_Date,Amount_Billed,Discount,Amount_Received,Payment_Method,Salesperson_ID,Region,Is_Duplicate,Is_Leaked,Leakage_Type
INV00867,CUST0124,2023-04-16,2023-05-01,2023-05-17,46185,0.0,46185.0,UPI,SP013,South,0,0,
INV00868,CUST0174,2023-01-18,2023-03-04,2023-03-14,33018,1650.9,31367.1,Cash,SP014,East,0,0,
INV00869,CUST0133,2023-09-28,2023-11-12,2023-11-12,43862,0.0,40888.37,Cash,SP008,East,0,1,Underpayment
INV00870,CUST0024,2023-02-09,2023-03-11,2023-03-07,36379,0.0,36379.0,Cash,SP003,South,0,0,
INV00871,CUST0122,2023-07-27,2023-08-26,2023-08-24,19536,0.0,19536.0,Bank Transfer,SP019,East,0,0,
INV00872,CUST0047,2023-11-23,2024-01-07,2024-01-04,36480,9120.0,27360.0,Bank Transfer,SP016,South,0,0,
INV00873,CUST0061,2023-07-06,2023-08-20,2023-08-20,48837,17755.73,31081.27,Cash,SP007,South,0,1,Over-discount
INV00874,CUST0052,2023-03-18,2023-04-02,2023-04-06,19523,0.0,19523.0,Cash,SP005,North,0,0,
INV00875,CUST0031,2023-02-08,2023-02-23,2023-02-20,48852,0.0,48852.0,Card,SP020,North,0,0,
INV00876,CUST0196,2023-02-22,2023-04-08,2023-04-07,14949,0.0,14949.0,Card,SP012,East,0,0,
INV00877,CUST0127,2023-07-27,2023-09-10,2023-10-03,13597,0.0,13597.0,Card,SP006,East,0,0,
INV00878,CUST0102,2023-03-13,2023-03-28,2023-03-28,30805,0.0,30805.0,Bank Transfer,SP002,West,1,1,Duplicate
INV00879,CUST0123,2023-09-13,2023-10-28,2023-10-28,12243,0.0,9753.18,Cash,SP013,South,0,1,Underpayment
INV00880,CUST0118,2023-07-09,2023-07-24,2023-07-20,24800,0.0,24800.0,Card,SP011,North,0,0,
INV00881,CUST0004,2023-09-07,2023-10-22,2023-10-22,24942,0.0,22883.31,Card,SP019,North,0,1,Underpayment
INV00882,CUST0084,2023-04-24,2023-05-24,2023-05-24,13112,0.0,12231.88,Cash,SP006,East,0,1,Underpayment
INV00883,CUST0061,2023-09-30,2023-10-30,2023-10-30,21279,0.0,21279.0,Cash,SP012,South,1,1,Duplicate
INV00884,CUST0128,2023-04-19,2023-05-19,2023-05-18,45214,0.0,45214.0,Card,SP012,East,0,0,
INV00885,CUST0103,2023-04-21,2023-05-21,2023-05-18,15938,0.0,15938.0,Bank Transfer,SP019,South,0,0,
INV00886,CUST0148,2023-07-08,2023-08-22,2023-08-22,22270,0.0,22270.0,UPI,SP009,South,0,0,
INV00887,CUST0143,2023-10-13,2023-11-12,2023-11-11,5870,880.5,4989.5,Bank Transfer,SP005,South,0,0,
INV00888,CUST0122,2023-09-26,2023-10-11,2023-10-11,34866,0.0,34866.0,Card,SP016,South,0,0,
INV00889,CUST0162,2023-04-26,2023-06-10,2023-06-06,21526,4305.2,17220.8,Cash,SP016,East,0,0,
INV00890,CUST0065,2023-06-29,2023-08-13,2023-08-13,6848,0.0,5946.3,UPI,SP013,North,0,1,Underpayment
INV00891,CUST0177,2023-08-15,2023-08-30,2023-08-27,18409,0.0,18409.0,Bank Transfer,SP009,West,0,0,
INV00892,CUST0162,2023-08-25,2023-09-09,2023-09-07,28501,4275.15,24225.85,Cash,SP009,East,0,0,
INV00893,CUST0093,2023-07-09,2023-08-23,2023-08-23,34963,0.0,33482.77,Cash,SP012,North,0,1,Underpayment
INV00894,CUST0106,2023-05-19,2023-06-03,2023-06-24,27800,0.0,27800.0,Bank Transfer,SP019,South,0,0,
INV00895,CUST0200,2023-12-07,2024-01-06,2024-01-02,33054,3305.4,29748.6,Cash,SP017,West,0,0,
INV00896,CUST0199,2023-07-11,2023-08-25,2023-08-25,30074,0.0,28987.94,UPI,SP013,East,0,1,Underpayment
INV00897,CUST0119,2023-05-19,2023-07-03,,28383,0.0,0.0,Bank Transfer,SP011,West,0,1,Missing Payment
INV00898,CUST0162,2023-03-04,2023-04-18,2023-04-24,39642,0.0,39642.0,Card,SP003,North,0,0,
INV00899,CUST0042,2023-05-27,2023-06-26,2023-06-26,19519,0.0,16651.1,Cash,SP011,East,0,1,Underpayment
INV00900,CUST0182,2023-09-01,2023-10-01,2023-10-01,37323,0.0,37323.0,Card,SP009,West,1,1,Duplicate
INV00901,CUST0200,2023-06-13,2023-07-13,2023-07-22,34964,0.0,34964.0,Card,SP014,South,0,0,
INV00902,CUST0048,2023-08-16,2023-08-31,2023-08-31,43134,0.0,41938.68,Bank Transfer,SP009,North,0,1,Underpayment
INV00903,CUST0054,2023-08-26,2023-09-10,2023-09-10,29423,0.0,28700.53,UPI,SP004,North,0,1,Underpayment
INV00904,CUST0122,2023-10-31,2023-12-15,,37551,0.0,0.0,UPI,SP013,North,0,1,Missing Payment
INV00905,CUST0027,2023-07-27,2023-08-26,2023-08-26,44281,8856.2,35424.8,Bank Transfer,SP003,West,0,0,
INV00906,CUST0080,2023-07-03,2023-07-18,,8358,0.0,0.0,Cash,SP015,South,0,1,Missing Payment
INV00907,CUST0034,2023-01-25,2023-03-11,2023-03-10,45446,0.0,45446.0,UPI,SP002,East,0,0,
INV00908,CUST0084,2023-03-14,2023-04-13,2023-04-11,14497,0.0,14497.0,Cash,SP018,West,0,0,
INV00909,CUST0035,2023-11-19,2024-01-03,2024-01-03,9247,1849.4,6758.59,Bank Transfer,SP019,West,0,1,Underpayment
INV00910,CUST0162,2023-09-28,2023-11-12,2023-12-08,22570,0.0,22570.0,Card,SP017,East,0,0,
INV00911,CUST0089,2023-06-24,2023-07-24,2023-07-21,11305,2261.0,9044.0,Bank Transfer,SP003,West,0,0,
INV00912,CUST0079,2023-05-12,2023-06-11,2023-06-11,25566,0.0,25566.0,Cash,SP005,East,0,0,
INV00913,CUST0003,2023-03-07,2023-03-22,2023-04-11,9765,1953.0,7812.0,Bank Transfer,SP012,East,0,0,
INV00914,CUST0121,2023-04-26,2023-06-10,2023-06-07,16989,0.0,16989.0,Card,SP016,East,0,0,
INV00915,CUST0003,2023-10-21,2023-11-20,2023-11-17,43652,0.0,43652.0,Bank Transfer,SP001,East,0,0,
INV00916,CUST0049,2023-10-29,2023-11-28,2023-11-24,28576,0.0,28576.0,Card,SP013,South,0,0,
INV00917,CUST0042,2023-03-11,2023-04-25,2023-04-22,40440,0.0,40440.0,Card,SP013,South,0,0,
INV00918,CUST0068,2023-04-01,2023-04-16,2023-04-16,30105,9170.84,20934.16,Bank Transfer,SP017,East,0,1,Over-discount
INV00919,CUST0073,2023-07-11,2023-08-25,2023-09-14,47946,0.0,47946.0,Cash,SP014,South,0,0,
INV00920,CUST0018,2023-07-19,2023-08-03,2023-07-30,9298,464.9,8833.1,Cash,SP004,West,0,0,
INV00921,CUST0159,2023-06-30,2023-07-30,2023-07-26,38078,0.0,38078.0,Card,SP007,East,0,0,
INV00922,CUST0005,2023-07-16,2023-07-31,2023-07-31,21968,0.0,19718.739999999998,UPI,SP006,North,0,1,Underpayment
INV00923,CUST0073,2023-11-03,2023-12-03,2023-12-02,10898,0.0,10898.0,Card,SP001,South,0,0,
INV00924,CUST0024,2023-07-24,2023-08-08,2023-08-08,35663,0.0,35663.0,Card,SP007,East,1,1,Duplicate
INV00925,CUST0108,2023-08-08,2023-09-07,2023-09-06,8961,0.0,8961.0,Cash,SP015,North,0,0,
INV00926,CUST0085,2023-07-03,2023-07-18,2023-07-15,34345,0.0,34345.0,UPI,SP009,West,0,0,
INV00927,CUST0019,2023-10-05,2023-11-19,2023-12-14,26031,3904.65,22126.35,Bank Transfer,SP007,East,0,0,
INV00928,CUST0098,2023-07-10,2023-07-25,2023-08-16,11837,0.0,11837.0,Bank Transfer,SP013,West,0,0,
INV00929,CUST0064,2023-06-15,2023-07-30,2023-07-30,48618,0.0,48618.0,Bank Transfer,SP015,North,0,0,
INV00930,CUST0134,2023-01-17,2023-03-03,2023-02-27,13848,692.4,13155.6,Card,SP013,East,0,0,
INV00931,CUST0083,2023-09-19,2023-10-04,2023-09-30,11509,0.0,11509.0,UPI,SP018,North,0,0,
INV00932,CUST0065,2023-10-10,2023-11-09,2023-11-06,14968,0.0,14968.0,Cash,SP007,East,0,0,
INV00933,CUST0014,2023-01-06,2023-02-20,2023-02-19,18269,0.0,18269.0,UPI,SP008,West,0,0,
INV00934,CUST0084,2023-01-26,2023-02-10,2023-02-08,29366,0.0,29366.0,Cash,SP019,North,0,0,
INV00935,CUST0102,2023-08-30,2023-09-14,2023-09-14,27673,0.0,27673.0,UPI,SP019,West,1,1,Duplicate
INV00936,CUST0177,2023-01-13,2023-02-27,2023-02-25,19719,0.0,19719.0,Cash,SP003,South,0,0,
INV00937,CUST0041,2023-08-27,2023-09-26,2023-10-16,22387,0.0,22387.0,Cash,SP002,North,0,0,
INV00938,CUST0092,2023-04-10,2023-05-25,2023-05-25,14890,0.0,12353.32,UPI,SP005,West,0,1,Underpayment
INV00939,CUST0060,2023-11-13,2023-12-13,2023-12-13,27908,0.0,27908.0,Cash,SP015,South,0,0,
INV00940,CUST0006,2023-12-21,2024-02-04,2024-01-31,42663,0.0,42663.0,Cash,SP005,East,0,0,
INV00941,CUST0011,2023-08-27,2023-09-26,2023-09-23,8907,0.0,8907.0,Card,SP018,East,0,0,
INV00942,CUST0139,2023-12-12,2024-01-26,2024-01-29,30883,0.0,30883.0,Bank Transfer,SP019,South,0,0,
INV00943,CUST0140,2023-09-03,2023-10-03,2023-10-12,33807,0.0,33807.0,Card,SP009,South,0,0,
INV00944,CUST0018,2023-02-14,2023-03-31,2023-03-27,41343,0.0,41343.0,Card,SP010,East,0,0,
INV00945,CUST0139,2023-11-09,2023-12-09,2023-12-09,44887,0.0,43058.76,UPI,SP017,West,0,1,Underpayment
INV00946,CUST0188,2023-07-16,2023-07-31,2023-08-11,21244,0.0,21244.0,Cash,SP020,South,0,0,
INV00947,CUST0083,2023-06-22,2023-08-06,2023-08-05,24094,0.0,24094.0,Card,SP007,West,0,0,
INV00948,CUST0197,2023-04-18,2023-06-02,2023-06-01,8164,408.2,7755.8,Cash,SP011,West,0,0,
INV00949,CUST0165,2023-09-28,2023-10-28,2023-10-25,11009,0.0,11009.0,UPI,SP017,North,0,0,
INV00950,CUST0012,2023-01-06,2023-01-21,2023-01-31,7671,383.55,7287.45,UPI,SP007,North,0,0,
INV00951,CUST0125,2023-05-19,2023-06-03,,9906,0.0,0.0,UPI,SP019,West,0,1,Missing Payment
INV00952,CUST0169,2023-12-03,2024-01-02,2024-01-02,38576,14044.96,24531.04,Cash,SP002,East,0,1,Over-discount
INV00953,CUST0057,2023-10-18,2023-12-02,2023-11-30,45469,0.0,45469.0,UPI,SP001,South,0,0,
INV00954,CUST0168,2023-09-08,2023-10-08,2023-10-31,36721,0.0,36721.0,Card,SP002,East,0,0,
INV00955,CUST0143,2023-09-27,2023-11-11,2023-11-09,19586,2937.9,16648.1,Cash,SP002,East,0,0,
INV00956,CUST0136,2023-05-05,2023-05-20,2023-05-20,24630,0.0,24630.0,UPI,SP010,North,0,0,
INV00957,CUST0056,2023-08-25,2023-10-09,2023-10-09,28799,0.0,26054.09,UPI,SP008,West,0,1,Underpayment
INV00958,CUST0049,2023-11-10,2023-11-25,2023-12-15,11782,0.0,11782.0,Bank Transfer,SP019,South,0,0,
INV00959,CUST0143,2023-02-17,2023-04-03,2023-03-30,45673,0.0,45673.0,Card,SP004,East,0,0,
INV00960,CUST0173,2023-08-02,2023-09-01,2023-08-31,26164,0.0,26164.0,Card,SP004,South,0,0,
INV00961,CUST0047,2023-11-28,2024-01-12,2024-01-12,30553,0.0,30553.0,Cash,SP006,West,0,0,
INV00962,CUST0091,2023-08-31,2023-09-30,2023-09-27,13378,0.0,13378.0,Cash,SP012,West,0,0,
INV00963,CUST0196,2023-08-27,2023-10-11,2023-10-08,27831,0.0,27831.0,Cash,SP020,South,0,0,
INV00964,CUST0145,2023-09-03,2023-10-18,2023-10-15,44553,0.0,44553.0,Card,SP018,East,0,0,
INV00965,CUST0093,2023-01-12,2023-02-11,2023-02-11,21524,3228.6,17234.600000000002,Card,SP001,North,0,1,Underpayment
INV00966,CUST0073,2023-10-19,2023-12-03,2023-11-30,30095,0.0,30095.0,Bank Transfer,SP010,North,0,0,
INV00967,CUST0077,2023-04-28,2023-05-13,2023-05-12,31460,0.0,31460.0,Cash,SP001,East,0,0,
INV00968,CUST0142,2023-03-12,2023-04-26,2023-04-26,43892,8778.4,32794.78,Bank Transfer,SP004,North,0,1,Underpayment
INV00969,CUST0118,2023-08-16,2023-09-15,2023-09-14,20790,0.0,20790.0,Bank Transfer,SP009,East,0,0,
INV00970,CUST0150,2023-01-21,2023-02-05,2023-02-02,27692,0.0,27692.0,Cash,SP010,North,0,0,
INV00971,CUST0147,2023-10-08,2023-11-07,2023-11-06,9933,0.0,9933.0,Bank Transfer,SP003,East,0,0,
INV00972,CUST0124,2023-12-22,2024-01-06,2024-01-06,21428,0.0,20311.7,UPI,SP020,East,0,1,Underpayment
INV00973,CUST0010,2023-08-09,2023-09-23,2023-09-23,40349,0.0,40349.0,Card,SP003,North,0,0,
INV00974,CUST0198,2023-08-19,2023-09-18,2023-09-18,36730,0.0,36730.0,Card,SP014,North,0,0,
INV00975,CUST0198,2023-05-28,2023-06-12,2023-06-09,22695,5673.75,17021.25,UPI,SP013,North,0,0,
INV00976,CUST0079,2023-12-09,2024-01-23,2024-01-20,28165,0.0,28165.0,Cash,SP018,South,0,0,
INV00977,CUST0084,2023-10-27,2023-12-11,2023-12-08,35497,0.0,35497.0,Bank Transfer,SP005,North,0,0,
INV00978,CUST0173,2023-05-27,2023-07-11,2023-08-05,46449,0.0,46449.0,Card,SP020,North,0,0,
INV00979,CUST0057,2023-12-07,2024-01-06,2024-01-05,40230,0.0,40230.0,Card,SP005,South,0,0,
INV00980,CUST0087,2023-07-06,2023-07-21,2023-07-21,6161,0.0,6161.0,UPI,SP018,West,0,0,
INV00981,CUST0068,2023-12-18,2024-01-02,2023-12-31,21527,0.0,21527.0,Card,SP005,South,0,0,
INV00982,CUST0124,2023-03-29,2023-05-13,2023-05-12,7176,0.0,7176.0,Card,SP013,South,0,0,
INV00983,CUST0144,2023-11-02,2023-12-17,2023-12-17,40422,0.0,40422.0,Bank Transfer,SP008,North,0,0,
INV00984,CUST0069,2023-02-16,2023-03-18,2023-03-18,33635,0.0,31628.83,UPI,SP004,West,0,1,Underpayment
INV00985,CUST0109,2023-09-17,2023-10-17,,15770,0.0,0.0,Bank Transfer,SP011,East,0,1,Missing Payment
INV00986,CUST0153,2023-06-20,2023-08-04,2023-08-03,12498,0.0,12498.0,Cash,SP006,East,0,0,
INV00987,CUST0158,2023-10-10,2023-11-09,2023-11-09,20216,4043.2,15659.289999999999,Bank Transfer,SP015,North,0,1,Underpayment
INV00988,CUST0060,2023-07-01,2023-07-16,2023-07-12,7077,0.0,7077.0,Cash,SP005,North,0,0,
INV00989,CUST0029,2023-09-23,2023-11-07,2023-11-07,13635,0.0,13635.0,Bank Transfer,SP020,South,0,0,
INV00990,CUST0074,2023-02-11,2023-02-26,2023-02-26,34092,0.0,34092.0,UPI,SP010,West,0,0,
INV00991,CUST0121,2023-08-30,2023-09-14,2023-09-13,34978,0.0,34978.0,Bank Transfer,SP018,South,0,0,
INV00992,CUST0053,2023-03-30,2023-05-14,2023-05-13,10543,0.0,10543.0,Cash,SP018,West,0,0,
INV00993,CUST0160,2023-12-18,2024-02-01,2024-01-29,48512,0.0,48512.0,UPI,SP013,North,0,0,
INV00994,CUST0066,2023-03-07,2023-03-22,2023-04-13,33992,0.0,33992.0,Cash,SP007,East,0,0,
INV00995,CUST0014,2023-06-08,2023-07-08,2023-07-08,10197,0.0,8216.96,UPI,SP003,West,0,1,Underpayment
INV00996,CUST0170,2023-12-06,2024-01-05,2024-01-01,7172,0.0,7172.0,Cash,SP004,North,0,0,
INV00997,CUST0075,2023-05-26,2023-07-10,2023-07-10,8981,2066.86,6914.139999999999,Bank Transfer,SP013,North,0,1,Over-discount
INV00998,CUST0081,2023-02-05,2023-03-07,2023-03-07,18731,0.0,15744.96,UPI,SP006,South,0,1,Underpayment
INV00999,CUST0129,2023-08-05,2023-09-04,2023-09-22,47079,0.0,47079.0,UPI,SP002,South,0,0,
INV01000,CUST0136,2023-10-21,2023-11-20,2023-11-20,13386,0.0,12681.83,Card,SP013,South,0,1,Underpayment
INV01001,CUST0005,2023-05-29,2023-06-28,2023-06-25,10581,0.0,10581.0,Cash,SP012,East,0,0,
INV01002,CUST0061,2023-12-03,2024-01-17,2024-01-14,12148,1214.8,10933.2,UPI,SP009,West,0,0,
INV01003,CUST0008,2023-06-18,2023-08-02,2023-08-15,35005,3500.5,31504.5,Bank Transfer,SP005,East,0,0,
INV01004,CUST0101,2023-10-10,2023-11-24,2023-11-22,21755,0.0,21755.0,UPI,SP013,South,0,0,
INV01005,CUST0107,2023-12-19,2024-01-03,2024-01-01,39036,0.0,39036.0,Bank Transfer,SP014,East,0,0,
INV01006,CUST0155,2023-04-20,2023-05-20,2023-05-20,21309,0.0,18572.989999999998,Bank Transfer,SP007,South,0,1,Underpayment
INV01007,CUST0149,2023-07-31,2023-09-14,2023-10-09,48298,12074.5,36223.5,Bank Transfer,SP005,East,0,0,
INV01008,CUST0177,2023-04-05,2023-05-20,,25245,0.0,0.0,Bank Transfer,SP014,South,0,1,Missing Payment
INV01009,CUST0168,2023-08-07,2023-09-21,2023-09-18,20960,0.0,20960.0,Cash,SP003,North,0,0,
INV01010,CUST0048,2023-12-09,2024-01-08,,12754,637.7,0.0,UPI,SP011,West,0,1,Missing Payment
INV01011,CUST0106,2023-02-23,2023-03-25,2023-03-25,35425,10371.12,25053.879999999997,Cash,SP005,South,0,1,Over-discount
INV01012,CUST0028,2023-02-27,2023-03-14,2023-03-10,28988,0.0,28988.0,UPI,SP020,East,0,0,
INV01013,CUST0156,2023-12-06,2024-01-20,2024-01-21,12493,0.0,12493.0,Bank Transfer,SP020,South,0,0,
INV01014,CUST0060,2023-05-11,2023-06-25,2023-07-08,32332,0.0,32332.0,Cash,SP003,West,0,0,
INV01015,CUST0035,2023-10-03,2023-11-17,2023-11-15,40912,8182.4,32729.6,Card,SP012,South,0,0,
INV01016,CUST0100,2023-04-12,2023-05-12,2023-05-09,12130,0.0,12130.0,Bank Transfer,SP006,South,0,0,
INV01017,CUST0058,2023-03-27,2023-04-11,2023-05-03,22883,0.0,22883.0,UPI,SP009,West,0,0,
INV01018,CUST0057,2023-02-12,2023-03-29,2023-04-24,15450,0.0,15450.0,Bank Transfer,SP007,North,0,0,
INV01019,CUST0046,2023-08-28,2023-09-27,2023-10-25,28154,0.0,28154.0,Card,SP011,West,0,0,
INV01020,CUST0064,2023-05-17,2023-06-16,2023-06-16,18331,0.0,15392.32,UPI,SP020,West,0,1,Underpayment
INV01021,CUST0185,2023-07-26,2023-08-25,2023-08-24,17254,0.0,17254.0,UPI,SP017,North,0,0,
INV01022,CUST0116,2023-01-11,2023-02-10,2023-02-24,24041,0.0,24041.0,Bank Transfer,SP017,West,0,0,
INV01023,CUST0189,2023-08-18,2023-09-02,,29489,0.0,0.0,Card,SP017,North,0,1,Missing Payment
INV01024,CUST0049,2023-11-24,2023-12-24,2023-12-24,6466,1389.72,5076.28,Card,SP010,East,0,1,Over-discount
INV01025,CUST0119,2023-12-25,2024-01-09,2024-01-15,49348,7402.2,41945.8,Cash,SP020,North,0,0,
INV01026,CUST0177,2023-05-20,2023-07-04,2023-06-30,45874,2293.7,43580.3,Card,SP015,North,0,0,
INV01027,CUST0185,2023-03-29,2023-05-13,2023-05-13,26199,0.0,23943.73,Bank Transfer,SP019,South,0,1,Underpayment
INV01028,CUST0101,2023-04-26,2023-05-26,2023-05-26,20989,0.0,20989.0,Card,SP001,South,1,1,Duplicate
INV01029,CUST0117,2023-01-07,2023-02-21,2023-02-21,29941,0.0,29941.0,Bank Transfer,SP015,North,0,0,
INV01030,CUST0065,2023-08-03,2023-09-02,2023-09-17,32052,0.0,32052.0,Bank Transfer,SP004,North,0,0,
INV01031,CUST0030,2023-11-09,2023-12-24,2023-12-24,9633,1444.95,8188.05,Cash,SP003,West,0,0,
INV01032,CUST0187,2023-06-13,2023-07-28,2023-08-14,32405,0.0,32405.0,Bank Transfer,SP013,West,0,0,
INV01033,CUST0012,2023-07-27,2023-08-11,2023-08-11,23157,0.0,23157.0,Bank Transfer,SP006,South,0,0,
INV01034,CUST0046,2023-12-24,2024-02-07,2024-02-29,32241,0.0,32241.0,Card,SP010,East,0,0,
INV01035,CUST0187,2023-09-01,2023-10-01,2023-10-01,30081,0.0,27229.739999999998,Bank Transfer,SP004,South,0,1,Underpayment
INV01036,CUST0052,2023-10-05,2023-10-20,2023-10-19,47832,9566.4,38265.6,Cash,SP001,West,0,0,
INV01037,CUST0128,2023-11-02,2023-12-02,2023-11-29,18029,3605.8,14423.2,UPI,SP020,West,0,0,
INV01038,CUST0061,2023-07-07,2023-07-22,2023-08-13,14121,0.0,14121.0,Card,SP015,West,0,0,
INV01039,CUST0114,2023-08-06,2023-08-21,2023-08-21,15310,4828.72,10481.279999999999,UPI,SP008,East,0,1,Over-discount
INV01040,CUST0159,2023-09-10,2023-10-25,2023-10-23,22303,4460.6,17842.4,Bank Transfer,SP002,South,0,0,
INV01041,CUST0038,2023-10-26,2023-11-10,2023-11-07,43170,0.0,43170.0,Cash,SP002,South,0,0,
INV01042,CUST0009,2023-01-16,2023-03-02,2023-02-27,16618,0.0,16618.0,Cash,SP011,North,0,0,
INV01043,CUST0013,2023-01-17,2023-02-01,2023-02-01,42167,0.0,42167.0,Bank Transfer,SP006,East,0,0,
INV01044,CUST0157,2023-05-12,2023-06-26,2023-06-26,12837,0.0,10047.53,Bank Transfer,SP015,East,0,1,Underpayment
INV01045,CUST0010,2023-10-19,2023-11-03,2023-10-30,35225,0.0,35225.0,Cash,SP012,West,0,0,
INV01046,CUST0018,2023-09-14,2023-10-14,,48390,9678.0,0.0,UPI,SP010,West,0,1,Missing Payment
INV01047,CUST0035,2023-08-25,2023-09-09,2023-09-07,11533,0.0,11533.0,Cash,SP011,West,0,0,
INV01048,CUST0135,2023-04-11,2023-04-26,2023-04-26,17177,0.0,17177.0,Bank Transfer,SP020,North,1,1,Duplicate
INV01049,CUST0028,2023-09-06,2023-10-21,2023-10-21,7080,0.0,5035.17,UPI,SP016,East,0,1,Underpayment
INV01050,CUST0110,2023-09-03,2023-10-18,2023-11-08,47742,0.0,47742.0,Cash,SP017,East,0,0,
INV01051,CUST0034,2023-09-28,2023-11-12,2023-11-11,27195,0.0,27195.0,Card,SP017,West,0,0,
INV01052,CUST0127,2023-09-16,2023-10-01,2023-10-01,31347,0.0,31347.0,Bank Transfer,SP010,South,1,1,Duplicate
INV01053,CUST0001,2023-12-30,2024-01-14,2024-01-12,37698,0.0,37698.0,Card,SP004,South,0,0,
INV01054,CUST0158,2023-07-29,2023-08-28,2023-08-28,32843,0.0,30956.28,UPI,SP011,East,0,1,Underpayment
INV01055,CUST0144,2023-06-21,2023-08-05,2023-08-01,23565,0.0,23565.0,UPI,SP007,East,0,0,
INV01056,CUST0066,2023-02-24,2023-03-11,2023-03-08,43650,4365.0,39285.0,Cash,SP017,East,0,0,
INV01057,CUST0197,2023-08-12,2023-08-27,2023-09-09,17466,0.0,17466.0,Cash,SP011,West,0,0,
INV01058,CUST0186,2023-05-30,2023-07-14,2023-07-14,11559,2311.8,8038.790000000001,UPI,SP006,South,0,1,Underpayment
INV01059,CUST0085,2023-11-26,2023-12-26,2024-01-22,17070,0.0,17070.0,Card,SP016,North,0,0,
INV01060,CUST0166,2023-12-05,2023-12-20,2024-01-01,40163,0.0,40163.0,Bank Transfer,SP015,East,0,0,
INV01061,CUST0119,2023-04-21,2023-05-21,2023-05-20,41133,0.0,41133.0,UPI,SP017,East,0,0,
INV01062,CUST0145,2023-12-06,2024-01-20,2024-01-16,42038,0.0,42038.0,Cash,SP018,North,0,0,
INV01063,CUST0054,2023-05-16,2023-06-30,2023-06-30,16279,5072.13,11206.869999999999,Cash,SP012,North,0,1,Over-discount
INV01064,CUST0039,2023-11-29,2023-12-29,2023-12-29,22400,0.0,19844.15,Cash,SP013,South,0,1,Underpayment
INV01065,CUST0147,2023-10-05,2023-11-19,2023-11-18,49439,0.0,49439.0,Bank Transfer,SP020,North,0,0,
INV01066,CUST0193,2023-07-27,2023-08-26,2023-08-25,14837,0.0,14837.0,Cash,SP002,East,0,0,
INV01067,CUST0106,2023-01-12,2023-01-27,2023-01-27,37088,0.0,37088.0,Bank Transfer,SP012,West,0,0,
INV01068,CUST0078,2023-10-06,2023-10-21,2023-11-15,19506,0.0,19506.0,Cash,SP006,North,0,0,
INV01069,CUST0096,2023-01-18,2023-02-02,2023-01-30,32281,0.0,32281.0,UPI,SP015,North,0,0,
INV01070,CUST0124,2023-06-28,2023-08-12,2023-08-09,6079,0.0,6079.0,Bank Transfer,SP011,West,0,0,
INV01071,CUST0188,2023-08-08,2023-09-22,2023-09-20,12235,0.0,12235.0,Cash,SP005,North,0,0,
INV01072,CUST0133,2023-01-06,2023-02-20,2023-02-16,19287,964.35,18322.65,Bank Transfer,SP002,West,0,0,
INV01073,CUST0100,2023-09-26,2023-11-10,2023-11-09,45644,0.0,45644.0,UPI,SP001,East,0,0,
INV01074,CUST0012,2023-03-07,2023-04-21,2023-04-18,25425,0.0,25425.0,UPI,SP011,West,0,0,
INV01075,CUST0012,2023-04-24,2023-05-09,2023-05-09,39552,0.0,38239.69,Cash,SP001,East,0,1,Underpayment
INV01076,CUST0164,2023-01-26,2023-02-10,2023-03-06,44661,4466.1,40194.9,Bank Transfer,SP007,East,0,0,
INV01077,CUST0071,2023-08-21,2023-10-05,2023-10-29,26042,0.0,26042.0,Card,SP004,East,0,0,
INV01078,CUST0039,2023-10-02,2023-10-17,2023-10-14,47833,4783.3,43049.7,UPI,SP001,North,0,0,
INV01079,CUST0053,2023-07-06,2023-08-20,2023-08-20,22696,2269.6,17760.34,Cash,SP009,South,0,1,Underpayment
INV01080,CUST0181,2023-06-26,2023-07-26,2023-08-03,19745,3949.0,15796.0,Bank Transfer,SP006,North,0,0,
INV01081,CUST0080,2023-03-21,2023-05-05,,20997,0.0,0.0,Card,SP002,South,0,1,Missing Payment
INV01082,CUST0008,2023-01-16,2023-02-15,2023-02-12,28067,0.0,28067.0,UPI,SP004,West,0,0,
INV01083,CUST0014,2023-08-02,2023-08-17,2023-08-17,41948,0.0,41948.0,Card,SP006,West,0,0,
INV01084,CUST0158,2023-03-06,2023-04-05,2023-04-16,35341,0.0,35341.0,Cash,SP007,North,0,0,
INV01085,CUST0194,2023-12-29,2024-01-28,2024-01-28,42782,0.0,42782.0,Bank Transfer,SP003,West,1,1,Duplicate
INV01086,CUST0025,2023-05-26,2023-06-25,2023-07-02,10974,0.0,10974.0,Card,SP016,South,0,0,
INV01087,CUST0058,2023-12-13,2023-12-28,2023-12-26,26292,0.0,26292.0,Cash,SP012,West,0,0,
INV01088,CUST0047,2023-06-19,2023-08-03,2023-08-09,26638,0.0,26638.0,Cash,SP011,West,0,0,
INV01089,CUST0125,2023-12-13,2023-12-28,2023-12-24,34320,0.0,34320.0,Card,SP004,East,0,0,
INV01090,CUST0123,2023-03-31,2023-04-30,2023-04-27,33967,0.0,33967.0,Cash,SP012,South,0,0,
INV01091,CUST0131,2023-04-11,2023-04-26,2023-05-05,17021,0.0,17021.0,UPI,SP011,North,0,0,
INV01092,CUST0078,2023-01-25,2023-03-11,2023-03-11,47481,0.0,47481.0,Card,SP019,West,1,1,Duplicate
